idx	text_left	text_right	label
10	Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ] Mark Ronson Pop , Music $ 1.29 4:22 29-Jun-15 Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited	The Machines ( feat . Cevin Fisher ) The Machines ( feat . Cevin Fisher ) $ 1.29 Toolroom Productions June 22 , 2015 Mark Knight , Harry Romero , Chus & Ceballos Electronica , Dance & Electronic , House 8:23	0
11	Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04 $ 1.29 2007 SONY BMG MUSIC ENTERTAINMENT 4:00	Live Those Songs ( Live ) Kenny Chesney Country 2012 Pinecastle Records February 2 , 2004 When The Sun Goes Down ( Deluxe Version ) $ 0.99 4:09	0
12	Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14 Disclosure Settle ( Deluxe Version ) $ 1.29 ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited	Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015 Caracal ( Deluxe ) $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 5:36	0
13	Jimmy Iovine ( feat . Ab-Soul ) The Heist ( Deluxe Edition ) 3:53 Macklemore & Ryan Lewis Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap $ 1.29 ‰ ãÑ 2012 Macklemore , LLC . 1-Aug-12	Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Clean ] 4:33 Rap & Hip-Hop $ 1.29 2014 Selena Garcia & Steven Gomez October 9 , 2012	0
14	Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29 Chase Rice Ignite the Night 2014 Dack Janiels Records 3:55 19-Aug-14	Jack Daniels and Jesus Chase Rice ( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . Ignite the Night ( Party Edition ) [ Explicit ] Country $ 0.89 3:55 August 19 , 2014	1
15	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14 Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20	I Got ta Feeling ( Fmif Remix ) [ Edit ] One Love ( Deluxe Version ) $ 1.29 David Guetta Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:54 August 21 , 2009	0
16	Girion , Lord of Dale ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score ‰ ãÑ 2013 WaterTower Music 10-Dec-13 Howard Shore $ 1.29 4:15	Path of Destruction James Newton Howard May 27 , 2014 Maleficent ( Original Motion Picture Soundtrack ) Soundtracks $ 1.29 ( C ) 2014 Disney Enterprises , Inc. 1:48	0
17	Second Chance 2:27 Disclosure Settle ( Deluxe Version ) Electronic , Music $ 1.29 ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited 15-Apr-14	Second Chance $ 1.29 2:27 June 11 , 2013 Disclosure Settle Electronica , Dance & Electronic ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited	1
18	Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11 Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ] Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack 4:12	No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ] R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop $ 0.99 ( C ) 2004 Geffen Records 4:41 Snoop Dogg November 16 , 2004	0
19	I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:45 Kenny Chesney Country , Music , Contemporary Country , Urban Cowboy 2-Apr-02	I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002 $ 0.99 Underground Avenue	1
20	This Love ( Will Be Your Downfall ) Bright Lights ( Deluxe Version ) 29-Nov-10 Ellie Goulding Pop , Music , Dance , Rock $ 1.29 ‰ ãÑ 2010 Polydor Ltd. ( UK ) 3:53	This Love ( Will Be Your Downfall ) Ellie Goulding $ 1.29 ( C ) 2011 Polydor Ltd. ( UK ) 3:53 Lights Pop March 8 , 2011	1
21	Thank Me Now 5:28 Drake Thank Me Later Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B $ 1.29 2010 Young Money Entertainment/Cash Money Records/Universal Motown 16-Jun-10	Show Me A Good Time ( Explicit ) Rap & Hip-Hop $ 1.29 3:30 Drake Thank Me Later ( Explicit Version ) [ Explicit ] ( C ) 2010 Young Money Entertainment/Cash Money Records June 15 , 2010	0
22	Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12 Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap	Cowboy Boots The Heist [ Explicit ] 2014 Selena Garcia & Steven Gomez 4:17 October 9 , 2012 Macklemore & Ryan Lewis Rap & Hip-Hop $ 1.29	1
23	Old Blue Chair 3:23 Kenny Chesney When the Sun Goes Down Country , Music , Contemporary Country , Urban Cowboy $ 1.29 2004 Sony Music Entertainment 1-Jan-90	Old Blue Chair $ 1.29 2012 Pinecastle Records 3:25 Kenny Chesney When The Sun Goes Down ( Deluxe Version ) Country February 2 , 2004	1
24	Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:30 4-Dec-12 Wiz Khalifa O.N.I.F.C. $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States	The Bluff ( feat . Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:48 December 4 , 2012	0
25	Remember You ( feat . The Weeknd ) $ 1.99 Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12	Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32 O.N.I.F.C. [ Explicit ] 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012	0
26	I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11 David Guetta Nothing But the Beat $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 3:34	Repeat ( Feat . Jessie J ) $ 1.29 2009 Andy Henningsen David Guetta Nothing But The Beat [ Clean ] Dance & Electronic 3:26 August 26 , 2011	0
27	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09 $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51	Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ] September 20 , 2005 David Banner Certified ( Edited Version ) Rap & Hip-Hop $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:27	0
28	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09	Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd David Guetta One Love ( Deluxe Version ) $ 1.29 3:07 August 21 , 2009	0
29	Bumpin ' the Night Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country $ 1.29 Florida Georgia Line Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:42 14-Oct-14	Bumpin ' The Night ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville ) Florida Georgia Line Anything Goes Country $ 1.29 3:41 October 14 , 2014	1
30	Thriller ( Live From Hammersmith Palais ) Fall Out Boy Infinity On High ( Deluxe Edition ) Alternative , Music , Rock , Adult Alternative , Punk $ 0.99 2007 The Island Def Jam Music Group 3:32 20-Nov-07	Thriller ( Live From Hammersmith Palais ) ( C ) 2007 The Island Def Jam Music Group 3:32 November 20 , 2007 Fall Out Boy Infinity On High - Deluxe Bonus EP Alternative Rock $ 0.99	1
31	My Songs Know What You Did In the Dark ( Light Em Up ) Fall Out Boy ‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment Now That 's What I Call Music , Vol . 46 Pop , Music Album Only 3:06 7-May-13	My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ) Alternative Rock $ 1.29 August 13 , 2013 Fall Out Boy My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ) ( C ) 2013 The Island Def Jam Music Group 3:30	0
32	Is It Love P!NK Ca n't Take Me Home Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B 1999 , 2000 LaFace Records LLC 5-May-97 $ 0.99 3:38	Is It Love P!nk Ca n't Take Me Home Pop ( C ) 2008 Concord Music Group , Inc. May 17 , 1999 $ 0.99 3:38	1
33	Remark Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative $ 0.99 2011 Great Unknown , LLC Rachel Platten Be Here 2:57 26-Apr-11	Remark Rachel Platten 2014 Great Unknown , LLC April 26 , 2011 Be Here Pop $ 0.99 2:57	1
34	Dirty Vibe ( Ricky Remedy Remix ) Skrillex Dirty Vibe ( Remixes ) - EP Dance , Music 2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States . 3:42 $ 1.29 15-Dec-14	Scary Monsters And Nice Sprites ( Noisa Remix ) $ 1.29 ( c ) 2013 Digitop Ltd Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep 3:24 December 21 , 2010	0
35	Son of Sam ( Bonus Track ) Shinedown The Sound of Madness ( Deluxe Version ) Rock , Music , Metal , Alternative , Grunge , Hard Rock Album Only 2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States 3:37 23-Jun-08	Her Name Is Alice ( Bonus Track ) Rock $ 1.29 2005 Z Records 3:38 June 24 , 2008 Shinedown The Sound Of Madness [ Explicit ] [ Deluxe ]	0
36	Songs Like This Carrie Underwood Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock Play On $ 1.29 ‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville 2:37 3-Nov-09	This Time Play On Country $ 1.29 November 3 , 2009 Carrie Underwood ( P ) 2009 19 Recordings Limited , under exclusive license to Arista Nashville 3:52	0
37	VHS Outro ( Interlude ) X Ambassadors Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15 VHS 2015 KIDinaKORNER/Interscope Records	Smoke ( Interlude ) [ Explicit ] VHS [ Explicit ] $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records 0:24 June 30 , 2015 X Ambassadors Alternative Rock	0
38	Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14 Disclosure Settle ( Deluxe Version ) $ 1.29 ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited	You & Me [ feat . Eliza Doolittle ] Disclosure Settle $ 1.29 ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited 4:27 Electronica , Dance & Electronic June 11 , 2013	0
39	If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12 Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] $ 0.99 5:10	Firecracker ( Live in Amsterdam ) Ryan Adams Folk , Rock 3:17 Live After Deaf ( Amsterdam ) $ 0.99 2012 PAXAM RECORDS July 2 , 2012	0
40	Glasgow David Guetta Nothing But the Beat - The Electronic Album Dance , Music , Electronic , House , Rock $ 0.99 2011 What A Music Ltd , Licence exclusive Parlophone Music France 5:13 26-Aug-11	Glasgow David Guetta Nothing But The Beat - The Electronic Album 5:13 Dance & Electronic $ 0.99 2009 Andy Henningsen August 26 , 2011	1
41	Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 O.N.I.F.C. ( Deluxe Version ) 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12	Let It Go ( feat . Akon ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:18 December 4 , 2012 O.N.I.F.C. [ Explicit ] $ 1.29	0
42	Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51 $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09	Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ) David Guetta $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:16 August 21 , 2009 One Love ( Deluxe Version ) Dance & Electronic	0
43	Make It Bun Dem ( Alvin Risk Remix ) Dance , Music , Electronic $ 1.29 2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States . 3:58 28-Aug-12 Skrillex & Damian `` Jr. . Gong '' Marley Make It Bun Dem After Hours ( Remixes )	Take ÌÏ There ( feat . Kiesza ) [ Felix Cartal Remix ] Take ÌÏ There ( feat . Kiesza ) [ Remixes ] Dance & Electronic Skrillex & Diplo $ 1.29 2010 Robbins Entertainment LLC 4:22 December 23 , 2014	0
44	You Belong With Me ( Instrumental With Background Vocals ) Taylor Swift Taylor Swift Karaoke : Fearless ( Instrumentals With Background Vocals ) Country , Music $ 0.99 ‰ ãÑ 2009 Big Machine Records , LLC 3:57 7-Apr-09	How You Get The Girl ( Karaoke Version ) Taylor Swift Pop ( C ) 2014 Big Machine Records , LLC March 3 , 2015 Taylor Swift Karaoke : 1989 $ 1.29 4:05	0
45	Stars Come Out ( Tim Mason Remix ) Zedd Stars Come Out ( Remixes ) - EP Dance , Music , Electronic , House 2012 Dim Mak Inc. $ 1.29 5:49 20-May-14	Stars Come Out ( Dillon Francis Remix ) Zedd Stars Come Out [ Dillon Francis Remix ] $ 1.29 Dance & Electronic 2012 Dim Mak Inc. 4:08 May 20 , 2014	1
46	Money Right ( feat . Rick Ross & Brisco ) Hip-Hop/Rap , Music , Pop , Dirty South $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:16 18-Mar-08 Flo Rida Mail On Sunday	Elevator ( feat . Timbaland ) Flo Rida 2013 Warner Bros. . Records Inc. March 18 , 2008 Mail On Sunday [ Clean ] Rap & Hip-Hop , Southern Rap , Pop Rap $ 1.29 3:50	0
47	Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States O.N.I.F.C. ( Deluxe Version ) 5:20 4-Dec-12	Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32 O.N.I.F.C. [ Explicit ] 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012	0
48	I Almost Do Taylor Swift Country , Music , Rock , Contemporary Country , Honky Tonk , Pop , Teen Pop ‰ ãÑ 2012 Big Machine Records , LLC . 22-Oct-12 Red $ 1.29 4:04	I Almost Do Taylor Swift Red Country ( C ) 2012 Big Machine Records , LLC . October 30 , 2012 $ 1.29 4:02	1
49	Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) 2015 300 Entertainment/RGF Productions Fetty Wap Hip-Hop/Rap , Music , Rap Album Only 5:11	My Way ( feat . Monty ) [ Explicit ] Fetty Wap Fetty Wap ( Deluxe ) [ Explicit ] Rap & Hip-Hop ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves 3:33 $ 1.29 September 25 , 2015	0
50	The Nature of Evil Howard Shore Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29 3:20 The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] ‰ ãÑ 2013 WaterTower Music 10-Dec-13	Bard , a Man of Lake-town ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtracks 2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc. Howard Shore $ 1.29 3:18 December 10 , 2013	0
51	The A Team ( Live ) Ed Sheeran iTunes Festival : London 2012 - EP Singer/Songwriter , Music $ 1.99 2012 Warner Music UK LImited 5:01 3-Sep-12	The A Team Ed Sheeran The A Team ( EP ) 4:18 December 6 , 2011 Pop $ 1.29 Sam Hunt & David Kilgour / Bandit King Records	0
52	Because of Your Love Country , Music , Contemporary Country , Urban Cowboy $ 0.99 Kenny Chesney Greatest Hits 2000 BMG Entertainment 4:16 26-Sep-00	Fall in Love ( Remix ) Greatest Hits $ 0.99 2:37 September 26 , 2000 Kenny Chesney Country ( C ) 2014 La industria Inc	0
53	Thriller ( Live From Hammersmith Palais ) $ 0.99 3:32 20-Nov-07 Fall Out Boy Infinity On High ( Deluxe Edition ) Alternative , Music , Rock , Adult Alternative , Punk 2007 The Island Def Jam Music Group	This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais ) Infinity On High - Deluxe Bonus EP $ 1.29 ( C ) 2007 The Island Def Jam Music Group Fall Out Boy Alternative Rock 3:23 November 20 , 2007	0
54	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14 Listen ( Deluxe Version ) $ 1.29 3:20	Lovers on the Sun ( feat . Sam Martin ) David Guetta Dance & Electronic 2015 If Moving Your Mine November 24 , 2014 Listen ( Deluxe ) $ 1.29 3:23	0
55	Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.99 5:20 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4-Dec-12	You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] $ 1.29 3:06 August 19 , 2014 Wiz Khalifa Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company	0
56	Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14 3:20	Fast Life ( Album Version ( Explicit ) ) [ feat . AX ] [ Explicit ] David Banner May 20 , 2003 Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. 4:52	0
57	I Do n't Need No B **** ( feat . Devin the Dude & Kobe Honeycutt ) Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 . 3:59 29-Mar-11 Snoop Dogg $ 1.29	Platinum ( ( Feat . R. Kelly ) [ Edited ] ) Doggumentary [ Edited ] Rap & Hip-Hop , West Coast 4:29 Snoop Dogg $ 1.29 ( C ) 2011 Capitol Records , LLC March 29 , 2011	0
58	Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) Rock , Music , Hard Rock , Alternative $ 1.29 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03	Fly From The Inside Leave A Whisper Rock $ 1.29 Shinedown 2015 Mad Decent 3:55 May 27 , 2003	0
59	Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] Who 's That Chick ( feat . Rihanna ) - EP 2010 Gum Prod licence exclusive Parlophone Music France 3-Dec-10 David Guetta & Rihanna House , Music , Dance , Rock , Electronic $ 0.99 2:45	Play Hard ( feat . Ne-Yo & Akon ) [ Albert Neve Remix ] David Guetta Dance & Electronic March 22 , 2013 Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ] $ 1.29 2013 What A Music Ltd , Licence exclusive Parlophone Music France 6:52	0
60	Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 24-Feb-15 Skrillex & Diplo Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock 3:30	Take ÌÏ There ( feat . Kiesza ) $ 1.29 3:30 Skrillex , Diplo Skrillex and Diplo present Jack ÌÏ [ Explicit ] Dance & Electronic 2012 Knight Skreams February 24 , 2015	1
61	Peer Pressure ( feat . Traci Nelson ) Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29 Snoop Dogg Doggumentary ‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 . 4:07 29-Mar-11	Boom ( ( Feat . T-Pain ) [ Edited ] ) Snoop Dogg Doggumentary [ Edited ] Rap & Hip-Hop , West Coast $ 1.29 ( C ) 2011 Capitol Records , LLC 3:50 March 29 , 2011	0
